"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"290343","american society of plumbing engineers","certified in plumbing design",0.159652738892411,0.238972214002387,0.0548900332767021,"49-3023","plumbing license"
"290344","international association of plumbing and mechanical officials","service plumbing certification",0.233316704536515,0.465645707749956,0.156304381106405,"49-3023","plumbing certification"
"290433","american health information management association","american health information management association",0.259314620023766,0.197029751861962,0.0735069709109605,"29-1126","certified health education specialist"
"290561","professional lighting and sound association","certified entertainment electrician",0.164539733517618,0.328382919769937,0.0777357983406942,"47-2031","electrician certification"
"290699","professional lighting and sound association","certified entertainment electrician",0.164539733517618,0.328382919769937,0.0777357983406942,"17-3013","master electrician license"
"290742","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-3031","aerial lift certification"
"291129","eta international","general communications technician - level 2",0.17755073351299,0.2,0.0510883856993703,"47-4011","certified general contractor"
"291313","association of boards of certification","certified operator class i",0.238203699161721,0.246287189827452,0.0844034188255521,"49-3023","class 2 certification"
"291330","international code council","reinforced concrete special inspector",0.231785250966799,0.235369678919085,0.0784884993473923,"47-4011","certified concrete technician"
"291651","community transportation association of america","community transportation association of america",0.215081012680357,0.244941008676575,0.0757937313512841,"47-2031","department of transportation certified"
"291678","","",0,0,0,"49-9071","concert promoter"
"291679","asis","physical security professional",0.154863480868914,0.309071377024106,0.0688616646804844,"47-2081","security clearance"
"291733","national board for respiratory care","registered respiratory therapist - sleep disorders specialty",0.236749538131826,0.152182393889319,0.0518350193917829,"51-4192","registered cardiovascular invasive specialist"
"291767","electronic security association","electronic security association",0.281389435212223,0.309071377024106,0.125122752139459,"17-3031","certified information systems security professional"
"291801","national board for certification in dental laboratory technology","national board for certification in dental laboratory technology",0.372696173782753,0.278930478790917,0.149561778180089,"49-9062","american board for engineering and technology accredited"
"291854","","",0,0,0,"47-2061","abatement license"
"291879","building industry consulting service international","bicsi installer 1",0.310331645258505,0.619349561278367,0.276523223971703,"49-9081","bicsi installer"
"291880","building industry consulting service international","bicsi technician",0.167020190567863,0.5,0.120145827427531,"49-9081","bicsi certification"
"291917","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"51-2041","6-g certified"
"292032","community transportation association of america","community transportation association of america",0.215081012680357,0.244941008676575,0.0757937313512841,"47-2022","department of transportation certified"
"292278","eta international","passive intermodulation testing",0.479614606809168,0.957198857572241,0.660487018594967,"47-2061","passive intermodulation testing"
"292279","national institute for automotive service excellence","medium/heavy truck technician: heating, ventilation, & a/c",0.226092710941224,0.169210613229243,0.0550406905634071,"47-2061","certified a+ technician"
"292291","american hotel and lodging association educational institute","certified maintenance employee",0.147860690377871,0.295095441006563,0.062774742966737,"49-9071","custodial maintenance"
"292390","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"17-3022","pilot certification"
"292730","association of boards of certification","certified operator class i",0.603267491730593,0.410374552326854,0.356172232586429,"47-4011","wastewater treatment plant operator grade i"
"292859","national verbatim reporters association","certificate of merit",0.164539733517618,0.328382919769937,0.0777357983406942,"49-1011","vocational technical certificate"
"292873","american society of plumbing engineers","certified plumbing design technician",0.0745392964589507,0.111572283874063,0.0119649620631954,"49-9071","certified patient account technician"
"292941","american health information management association","certified healthcare technology specialist -  technical/software support staff",0.0947748865061479,0.0709307106703063,0.00967157708635581,"29-2055","certified brain injury specialist"
"292985","","",0,0,0,"43-6014","child welfare licensing"
"293034","society of broadcast engineers, inc.","professional broadcast engineer",0.332316230970594,0.642209158328716,0.307041982586852,"27-4014","certified broadcast engineer"
"293172","","",0,0,0,"17-3022","servsafe"
"293244","","",0,0,0,"27-3042","pharmacist license"
"293320","national center for construction education and research","national center for construction education and research",0.167020190567863,0.142857142857143,0.0343273792650088,"43-6014","basic education certificate"
"293717","computing technology industry association (comptia)","comptia it fundamentals",0.238203699161721,0.328382919769937,0.112537891767403,"43-9031","it infrastructure library certification"
"293718","microsoft corporation","microsoft corporation",0.329933757331659,0.492574379654905,0.23381280141956,"43-9031","microsoft certified solutions expert"
"293719","national institute for automotive service excellence","medium/heavy truck technician: heating, ventilation, & a/c",0.226092710941224,0.169210613229243,0.0550406905634071,"43-9031","certified a+ technician"
"293720","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.175070276462745,0.0952907527186943,0.0240011962795382,"43-9031","microsoft certified professional"
"293811","certification board for sterile processing and distribution","certified ambulatory surgery technician",0.370552385594752,0.246287189827452,0.131298918984996,"49-3031","american board of surgery certification"
"294062","global association of risk professionals","energy risk professional",0.167020190567863,0.333333333333333,0.0800972182850205,"43-6014","fiduciary investment risk specialist"
"294065","national association of housing and redevelopment officials","certified specialist of inspection housing quality standards",0.21748779706492,0.186023529187416,0.0582066342414378,"17-3023","certified manager of quality organizational excellence"
"294145","community transportation association of america","community transportation association of america",0.215081012680357,0.244941008676575,0.0757937313512841,"47-2071","department of transportation certified"
"294227","association of boards of certification","wastewater lab analyst class iii",0.240684156211966,0.2,0.069254374572239,"51-8021","wastewater treatment certification"
"294325","american construction inspectors association","registered construction inspector - fire doors",0.273908142608644,0.327994048716345,0.12925299647853,"49-2098","fire inspector"
"294372","esco group","carbon monoxide safety certification",0.307293665888702,0.338535657644059,0.149667581595138,"47-5041","occupational safety and health administration certification"
"294500","national center for construction education and research","rigger and signal person certification",0.240684156211966,0.288209653448064,0.0997988964761371,"49-9052","competent person certification"
"294615","the national board of boiler and pressure vessel inspectors","the national board of boiler and pressure vessel inspectors",0.329104147995263,0.21893836565928,0.103663278863612,"51-8021","asme pressure vessel section viii"
"294812","eta international","industrial electronics",0.163035737515933,0.456547181667958,0.107087355046746,"17-3023","certified industrial hygienist"
"294851","computing technology industry association (comptia)","comptia it fundamentals",0.317044928088424,0.328382919769937,0.149785951805876,"43-6014","retail industry fundamentals"
"294884","american society of plumbing engineers","certified in plumbing design",0.159652738892411,0.238972214002387,0.0548900332767021,"17-3011","plumbing license"
"294913","international food service executives association","international food service executives association",0.301515030447563,0.361052193058125,0.156620522053018,"17-3023","food service certification"
"294914","air conditioning contractors of america","instructor certification",0.173876079984821,0.220524133620159,0.0551652611585183,"17-3023","food handler certification"
"294942","national institute for metalworking skills","stamping level ii - compound dies",0.281548734355228,0.12,0.0486076403605183,"49-9071","tool and die"
"295025","national board of surgical technology and surgical assisting","certified surgical first assistant",0.167020190567863,0.25,0.0600729137137654,"27-3042","first aid cpr aed"
"295130","american society for nondestructive testing","industry radiography radiation safety personnel",0.152505194570806,0.182618872667183,0.0400682161256355,"47-2111","workplace safety"
"295131","international association of plumbing and mechanical officials","medical gas certification",0.273473675442291,0.451380876858745,0.177594044077284,"53-7072","department of transportation medical certification"
"295155","american society for nondestructive testing","industry radiography radiation safety personnel",0.152505194570806,0.182618872667183,0.0400682161256355,"49-3042","workplace safety"
"295344","association of energy engineers","certified energy auditor",0.158391233322998,0.316111947871838,0.0720347021601286,"17-3022","certified energy manager"
"295609","national verbatim reporters association","certificate of merit",0.164539733517618,0.328382919769937,0.0777357983406942,"49-3023","composite repair certificate"
"295621","nace international","certified coating applicator",0.066808076227145,0.133333333333333,0.0128155549256033,"47-5013","applicators license"
"295721","national institute for automotive service excellence","master truck equipment specialist",0.167020190567863,0.25,0.0600729137137654,"49-3023","bucket truck operator"
"295722","national institute for automotive service excellence","master truck equipment specialist",0.240684156211966,0.25,0.0865679682152988,"49-3023","bucket truck certification"
"295780","","",0,0,0,"49-3023","iso as9100"
"295989","community transportation association of america","certified community transit manager",0.167020190567863,0.25,0.0600729137137654,"47-2061","community service"
"296356","project management institute","certified associate in project management",0.28223829569744,0.337969073963861,0.137234282548208,"27-1013","certification in risk management assurance"
"296400","american bankers association","certified ira services professional",0.0901244383153394,0.134900514136823,0.0174914530795068,"43-6014","certified compensation professional"
"296484","international association of plumbing and mechanical officials","infection control & water quality certification",0.390562659044363,0.467683167785242,0.262792019268367,"49-1011","quality control certification"
"296610","association of boards of certification","certified operator class i",0.160701515153852,0.240542048550347,0.0556135591922397,"47-2111","certified pool/spa operator"
"296653","american society of plumbing engineers","certified plumbing design technician",0.0745392964589507,0.111572283874063,0.0119649620631954,"29-2055","certified medication technician"
"296769","association of boards of certification","certified operator class i",0.223834937852828,0.224779668401391,0.0723860061094792,"49-3052","forklift operator certification"
"296820","national institute for certification in engineering technologies","certification in construction materials testing - asphalt",0.167020190567863,0.166666666666667,0.0400486091425103,"47-4011","nicet asphalt"
"296969","association of boards of certification","certified operator class ii",0.128125116013367,0.191780879272359,0.0353516175805114,"53-6041","nicet ii"
"297022","associated locksmiths of america","certified registered locksmith",0.227044491029756,0.325381294643915,0.106285315245543,"49-3023","certified registered central service technician"
"297105","","",0,0,0,"33-2011","servsafe"
"297359","electronic security association","electronic security association",0.281389435212223,0.309071377024106,0.125122752139459,"35-1011","certified information systems security professional"
"297392","national commission for the certification of crane operators","mobile crane operator",0.314710705726343,0.628089144305124,0.284382270697292,"47-2152","certified crane operator"
"297475","air conditioning contractors of america","air conditioning contractors of america",0.374101672186461,0.359762140757808,0.19363097030153,"49-2098","air conditioning certification"
"297554","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"51-8021","agile certification"
"297648","association of boards of certification","certified operator class i",0.479275120203988,0.224779668401391,0.154992835845929,"49-3042","wastewater treatment plant operator"
"297682","international municipal signal association","traffic signal inspector level i",0.397900514135249,0.299412691252778,0.171401421228714,"47-4011","fire inspector i"
"298002","american traffic safety services association","truck-mounted attenuator operator",0.147371649495403,0.166372891201854,0.0352749349667333,"49-9062","operating room technician"
"298029","american academy of financial management","american academy of financial management",0.145574225673443,0.174319314543345,0.0365089810136495,"13-2081","management accounting"
"298031","association of energy engineers","certified energy auditor",0.172614500372528,0.344498270509781,0.0855527620073616,"13-2081","certified internal auditor"
"298049","","",0,0,0,"49-3042","adjuster license"
"298337","electronic security association","certified fire alarmtechnician - level ii",0.275985806391237,0.330481968021825,0.131221267707857,"49-1011","fire instructor ii"
"298338","air conditioning contractors of america","instructor certification",0.154863480868914,0.463607065536159,0.103292497020727,"49-1011","fire instructor"
"298405","building performance institute","energy auditor",0.321736696319812,0.485222645466758,0.224600838270181,"49-1011","certified quality auditor"
"298532","national board for respiratory care","adult critical care specialty",0.167020190567863,0.25,0.0600729137137654,"29-2055","patient care assistant"
"298600","air conditioning contractors of america","epa section 608 certification - refrigerant handling",0.240684156211966,0.24017471120672,0.0831657470634476,"17-3022","epa cfc/hcfc certification"
"298601","environmental protection agency","environmental protection agency",0.555151137458036,0.960936060438548,0.767494794623844,"17-3022","environmental protection agency certification"
"298858","national institute for certification in engineering technologies","video security systems technician iii",0.383182599511831,0.185442826214464,0.102231687668116,"49-9071","certified in healthcare privacy and security"
"298889","national registry of radiation protection technologists","national registry of radiation protection technologists",0.167020190567863,0.166666666666667,0.0400486091425103,"29-2055","diagnostic radiologic technologists"
"299033","american construction inspectors association","registered construction inspector - concrete",0.152505194570806,0.228273590833979,0.0500852701570444,"49-1011","registered cardiac sonographer"
"299082","american construction inspectors association","registered construction inspector - concrete",0.152505194570806,0.228273590833979,0.0500852701570444,"17-3022","registered cardiac sonographer"
"299218","solid waste association of north america","household hazardous waste & cesqg collection facility operations - specialist",0.33155992408548,0.248143594913726,0.118368137647884,"49-1011","hazardous waste transportation certificate"
"299219","community transportation association of america","community transportation association of america",0.20455046973523,0.244941008676575,0.072082808043738,"49-1011","transportation of dangerous goods"
"299257","association of boards of certification","certified operator class i",0.223834937852828,0.224779668401391,0.0723860061094792,"49-2095","forklift operator certification"
"299291","building performance institute","quality control inspector",0.223661492406234,0.31862961866985,0.102529083610383,"47-4011","certified quality technician"
"299490","american public works association","certified stormwater manager",0.156104768618571,0.311548697770851,0.0699699919073556,"49-9071","certified manager"
"299563","esco group","heat pump installer certification",0.15384199763577,0.214512170958775,0.0474784532620601,"47-2121","certified installer"
"299627","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"35-1011","six sigma certification"
"299629","solid waste association of north america","certified collection systems - manager",0.320644502136188,0.233661523328138,0.107790556711434,"35-1011","certified facility manager"
"299630","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"35-1011","six sigma black belt certification"
"299732","eta international","industrial electronics",0.327477981241442,0.463607065536159,0.218424758451398,"49-9012","mobile electronics certified professional"
"299734","eta international","industrial electronics",0.327477981241442,0.463607065536159,0.218424758451398,"49-9012","mobile electronics certified professional"
"299855","national registry of certified chemists","clinical chemistry technologist",0.17755073351299,0.333333333333333,0.0851473094989504,"43-6014","certified clinical document specialist"
"300030","eta international","data cabling installer",0.164539733517618,0.328382919769937,0.0777357983406942,"49-3023","structured cabling certification"
"300160","world safety organization","wso - certified hazardous materials technician i",0.329079467035236,0.328382919769937,0.155471596681388,"51-2031","hazardous materials certification"
"300162","nace international","certified coating applicator",0.167020190567863,0.333333333333333,0.0800972182850205,"51-2031","pest control applicator"
"300244","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"27-3042","broker's certification"
"300252","international fluid power society","fluid power connector and conductor",0.100212114340718,0.12,0.0173009991495644,"49-9021","good conduct"
"300537","national fire protection association","certified electrical safety worker",0.167020190567863,0.25,0.0600729137137654,"47-1011","licensed independent clinical social worker"
"300546","international municipal signal association","traffic signal senior field technician level iii",0.258927972217466,0.136555550858507,0.050869567143522,"43-6014","chartered advisor for senior living"
"300776","in-plant printing and mailing association","in-plant printing and mailing association",0.167020190567863,0.2,0.0480583309710123,"43-6014","offset printing"
"300778","american traffic safety services association","traffic control supervisor",0.307416926716574,0.31382623855878,0.138799129230343,"43-6014","pest control operator"
"300923","national institute for certification in engineering technologies","inspection and testing of water-based systems i",0.242480415915311,0.10984901240684,0.0383215033893785,"17-3024","chartered institute of personnel and development"
"301117","national verbatim reporters association","certificate of merit",0.164539733517618,0.328382919769937,0.0777357983406942,"47-2031","building trade certificate"
"301209","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-9071","kaizen certification"
"301217","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-3023","lean bronze certification"
"301259","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"51-9011","certified scrummaster"
"301435","microsoft corporation","microsoft office specialist: word associate (word and word 2019)",0.100212114340718,0.2,0.0288349985826074,"49-9071","45 words per minute"
"301547","institute for the certification of computing professionals","certified cyber security professional - associate/practitioner",0.316947438296314,0.316276570334306,0.144219498208599,"43-6014","comptia advanced security practitioner"
"302217","association of boards of certification","certified operator class i",0.164539733517618,0.246287189827452,0.0583018487555207,"49-9041","class fcc license"
"302261","aircraft rescue and fire fighting training alliance","aircraft rescue and fire fighting training alliance",0.0811245056737928,0.0693881084487642,0.00809854175208554,"17-3031","licensed alcohol and drug counselor"
"302281","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-2022","aerial lift certification"
"302282","national institute for automotive service excellence","master truck equipment specialist",0.240684156211966,0.25,0.0865679682152988,"49-2022","bucket truck certification"
"302318","avid technology, inc.","avid certified operator for pro tools | post",0.17755073351299,0.151864217227975,0.0387924885183788,"43-6014","certified post anesthesia nurse"
"302354","national board for respiratory care","adult critical care specialty",0.167020190567863,0.25,0.0600729137137654,"51-8031","acute care nurse practitioner"
"302398","international association of plumbing and mechanical officials","medical gas certification",0.273473675442291,0.451380876858745,0.177594044077284,"17-3023","department of transportation medical certification"
"302401","national board for certification in dental laboratory technology","certified dental technician",0.234192035351362,0.148763045165417,0.0501229812389352,"29-1126","certified medical laboratory technician"
"302510","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"51-4023","osha forklift certification"
"302742","","",0,0,0,"27-3042","series 63"
"302743","adobe systems incorporated","aem 6 lead developer",0.167020190567863,0.25,0.0600729137137654,"27-3042","series 6"
"303053","national board for respiratory care","adult critical care specialty",0.167020190567863,0.25,0.0600729137137654,"33-2011","acute care nurse practitioner"
"303073","air conditioning contractors of america","residential hvac design for quality installation",0.159652738892411,0.159314809334925,0.0365933555178014,"17-3013","quality system"
"303163","air conditioning contractors of america","instructor certification",0.154863480868914,0.463607065536159,0.103292497020727,"47-4011","driving instructor"
"303293","international concrete repair institute","certified concrete surface repair technician",0.234192035351362,0.28043559830116,0.0944876344575276,"47-2061","certified repair technician"
"303318","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"49-3023","certified horticulturist"
"303497","esco group","electrical certification",0.235747923071504,0.220524133620159,0.0747951975047581,"49-3023","automation certification"
"303542","world safety organization","wso - certified hazardous materials technician i",0.339610009980363,0.338891173202575,0.165580981783999,"51-9011","certified hazardous materials manager"
"303550","professional lighting and sound association","certified entertainment electrician",0.164539733517618,0.328382919769937,0.0777357983406942,"49-2098","master electrician license"
"303894","crane institute certification","qualified rigger advanced",0.162083957427401,0.323481763644505,0.0754326817026721,"49-9071","certified rigger"
"304065","solidworks","certified solidworks advanced professional sheet metal",0.334040381135725,0.333333333333333,0.160194436570041,"47-2221","sheet metal certification"
"304171","national institute for automotive service excellence","master truck equipment specialist",0.324266145075711,0.235369678919085,0.109804929390447,"51-9011","certified heavy equipment operator"
"304381","project management institute","project management institute",0.312594416241306,0.623865524238908,0.280570441857171,"49-9094","project management certification"
"304506","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"47-2221","aerial lift certification"
"304553","the national board of boiler and pressure vessel inspectors","the national board of boiler and pressure vessel inspectors",0.167020190567863,0.111111111111111,0.0266990727616735,"51-8031","boiler operator license"
"304577","nace international","certified coating applicator",0.167020190567863,0.333333333333333,0.0800972182850205,"27-4011","pest control applicator"
"304663","association of diving contractors international","life support technician",0.324266145075711,0.647159571892113,0.301913617005845,"43-6014","pediatric advanced life support certification"
"304815","american society of plumbing engineers","certified in plumbing design",0.159652738892411,0.238972214002387,0.0548900332767021,"47-2031","plumbing license"
"305119","","",0,0,0,"49-3031","i-car"
"305437","green business certification inc.","green business certification inc.",0.162083957427401,0.242611322733379,0.0565745112770041,"13-2081","credit business fellow"
"305481","smart automation certification alliance","saca certified industry 4.0 production systems specialist ii",0.17755073351299,0.132881190074478,0.0339434274535814,"47-2061","certified production technician"
"305537","project management institute","project management institute",0.312594416241306,0.623865524238908,0.280570441857171,"17-3012","master project management"
"305640","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.415804267646501,0.622386231019108,0.372321942828748,"27-3042","microsoft office specialist"
"305681","american welding society","certified welding engineer",0.1082622002356,0.216066093301879,0.0336537281386419,"49-3042","aws certified welder"
"306076","american society for photogrammetry and remote sensing - imaging & geospatial information society","certified photogrammetric technologist",0.158391233322998,0.316111947871838,0.0720347021601286,"29-1126","certified polysomnographic technologist"
"306138","eta international","avionics electronics technician",0.167020190567863,0.333333333333333,0.0800972182850205,"49-9071","avionics license"
"306167","the national certification corporation","certificate of added qualification in neonatal pediatric transport",0.301203803541615,0.225424694551549,0.0976858489425812,"17-3021","certificate in school administration"
"306220","national resume writers association","nationally certified resume writer",0.17755073351299,0.265762380148957,0.0678868549071629,"43-6014","nationally certified psychiatric technician"
"306265","packaging machinery manufacturing institute","pmmi mechatronics: industrial electricity 1",0.334040381135725,0.4,0.192233323884049,"17-3023","pmmi mechatronics certification"
"306312","electrical generating systems association","electrical generator systems technician certification",0.208158805523805,0.249261846506188,0.0746483664700614,"49-9062","electrical certification"
"306315","american health information management association","american health information management association",0.311255535862206,0.19117777120191,0.0856099398710477,"13-2081","certified information technology professional"
"306535","certtec","certtec basic electricity and electronics certification",0.324192472410029,0.323506269219893,0.150888222082326,"47-2152","basic electricity certificate"
"306663","","",0,0,0,"49-1011","allen bradley plc"
"306664","national verbatim reporters association","certificate of merit",0.164539733517618,0.328382919769937,0.0777357983406942,"49-1011","allen bradley certificate"
"306674","certtec","certtec aviation structures level 2 certification",0.195623716140165,0.195209648481272,0.0549404860900518,"51-9011","bronze level certification"
"306681","","",0,0,0,"49-3042","investment advisor"
"306682","nace international","certified coating applicator",0.066808076227145,0.133333333333333,0.0128155549256033,"49-3042","applicators license"
"306731","air conditioning contractors of america","air conditioning contractors of america",0.162083957427401,0.194089058186703,0.0452596090216033,"49-9012","contractors license"
"306808","national center for construction education and research","master trainer",0.167020190567863,0.5,0.120145827427531,"49-3042","train the trainer"
"306919","certification board for sterile processing and distribution","certified surgical instrument specialist",0.26179507707401,0.391861421340613,0.147592299274531,"49-9062","certified instrument specialist"
"306992","united states coast guard national maritime center","national qmed: machinist/pumpman",0.167020190567863,0.25,0.0600729137137654,"49-3042","machinist certification"
"307104","professional lighting and sound association","certified entertainment electrician",0.164539733517618,0.328382919769937,0.0777357983406942,"49-9043","master electrician license"
"307261","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-9021","bilingual certification"
"307355","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-2091","red x certification"
"307375","national commission for the certification of crane operators","mobile crane operator",0.476794663153743,0.951570907949629,0.652743048064357,"17-3023","mobile crane operator"
"307495","spacetec","spacetec aerospace manufacturing",0.233316704536515,0.31862961866985,0.106955147485445,"17-3023","manufacturing certification"
"307565","","",0,0,0,"13-2081","series 7"
"307768","national institute for automotive service excellence","automobile technician: brakes",0.245786340014161,0.2,0.0707224751474277,"51-4111","air brake certified"
"307863","international association of plumbing and mechanical officials","service plumbing certification",0.233316704536515,0.465645707749956,0.156304381106405,"51-8021","plumbing certification"
"308008","american association of veterinary state boards","american association of veterinary state boards",0.292063086590577,0.208945269773341,0.0877968486718123,"43-6014","national council of architectural registration boards"
"308135","international fluid power society","fluid power pneumatic mechanic",0.167020190567863,0.25,0.0600729137137654,"49-9041","certified maintenance mechanic"
"308213","national institute for metalworking skills","machining level i - cnc milling: programming setup & operations",0.159652738892411,0.119486107001194,0.027445016638351,"49-9071","hazmat operations"
"308390","computing technology industry association (comptia)","comptia it fundamentals",0.238203699161721,0.328382919769937,0.112537891767403,"49-2092","it infrastructure library certification"
"308513","national institute for automotive service excellence","automobile technician: brakes",0.245786340014161,0.2,0.0707224751474277,"49-2022","air brake certified"
"308701","american academy of financial management","certified international tax analyst",0.310331645258505,0.214512170958775,0.0957740197187762,"27-3042","chartered financial analyst"
"308702","american academy of financial management","american academy of financial management",0.156104768618571,0.174319314543345,0.0391499663300304,"27-3042","certified management accountant"
"308756","national board for respiratory care","adult critical care specialty",0.167020190567863,0.25,0.0600729137137654,"49-1011","home care certificate"
"308852","international municipal signal association","interior fire alarm technician level ii",0.288932944402538,0.147547720503281,0.0613337164635829,"33-2011","fire instructor iii"
"308959","american society of plumbing engineers","certified plumbing design technician",0.0745392964589507,0.111572283874063,0.0119649620631954,"43-6014","certified patient account technician"
"309696","esco group","carbon monoxide safety certification",0.307293665888702,0.338535657644059,0.149667581595138,"49-2095","occupational safety and health administration certification"
"310093","aerospace medical association","aerospace medical association",0.152505194570806,0.304364787778639,0.0667803602093926,"49-2021","registered diagnostic medical sonographer"
"310097","international association of plumbing and mechanical officials","infection control & water quality certification",0.324266145075711,0.388295743135268,0.181148170203507,"29-2055","certified infection control"
"310204","american academy of financial management","american academy of financial management",0.167020190567863,0.2,0.0480583309710123,"51-8031","financial risk manager"
"310234","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-9021","six sigma black belt certification"
"310370","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"29-2055","certified teacher"
"310590","","",0,0,0,"49-1011","embalming license"
"310784","american construction inspectors association","registered construction inspector - concrete",0.152505194570806,0.228273590833979,0.0500852701570444,"43-6014","registered phlebology sonographer"
"310789","esco group","certified in hydrocarbon refrigerants",0.376179809020788,0.220324579424602,0.11924169611367,"17-3024","leadership in energy and environmental design certified"
"310854","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"43-6014","blue oval certified"
"310855","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"17-3013","mbe certified"
"310976","esco group","heat pump service certification",0.208158805523805,0.311577308132735,0.0933104580875768,"27-4012","civil service certification"
"311047","ibm corporation","ibm certified associate developer - rational application developer v8",0.170183281837539,0.246853404076866,0.0604401771153341,"43-6014","certified salesforce platform developer"
"311077","american construction inspectors association","registered construction inspector - concrete",0.152505194570806,0.228273590833979,0.0500852701570444,"17-3012","registered cardiac sonographer"
"311201","","",0,0,0,"47-2152","vocational rehabilitation license"
"311356","united states coast guard national maritime center","chief engineer (osv) - near coastal domestic",0.167020190567863,0.166666666666667,0.0400486091425103,"13-2081","domestic violence"
"311445","international association of plumbing and mechanical officials","service plumbing certification",0.233316704536515,0.465645707749956,0.156304381106405,"47-2011","plumbing certification"
"311446","american society of plumbing engineers","certified in plumbing design",0.159652738892411,0.238972214002387,0.0548900332767021,"47-2011","plumbing license"
"311588","american society for nondestructive testing","industry radiography radiation safety personnel",0.152505194570806,0.182618872667183,0.0400682161256355,"49-2096","osha safety 10 hour"
"311706","air conditioning contractors of america","air conditioning contractors of america",0.374101672186461,0.359762140757808,0.19363097030153,"49-9062","air conditioning certification"
"311708","world safety organization","wso - certified hazardous materials technician i",0.329079467035236,0.328382919769937,0.155471596681388,"49-9062","workplace hazardous materials information system"
"311754","solidworks","certified solidworks advanced professional sheet metal",0.334040381135725,0.333333333333333,0.160194436570041,"49-9062","sheet metal certification"
"311803","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"43-6014","certified tumor registrar"
"311810","avid technology, inc.","avid certified system administrator: inews",0.172614500372528,0.206698962305869,0.051331657204417,"49-9071","check point certified security administrator"
"311902","international council for machinery lubrication","level i machine lubrication technician",0.164539733517618,0.197029751861962,0.0466414790044165,"49-9021","machine operator certificate"
"311977","national institute for automotive service excellence","master truck equipment specialist",0.324266145075711,0.235369678919085,0.109804929390447,"17-3024","certified heavy equipment operator"
"312067","international fluid power society","fluid power pneumatic mechanic",0.159652738892411,0.238972214002387,0.0548900332767021,"29-2055","american power conversion"
"312142","biocommunications association, inc. - board of registry","total body photography certification",0.167020190567863,0.25,0.0600729137137654,"49-9098","body shop"
"312258","international association of plumbing and mechanical officials","infection control & water quality certification",0.390562659044363,0.467683167785242,0.262792019268367,"43-6014","quality control certification"
"312272","national verbatim reporters association","certificate of merit",0.164539733517618,0.328382919769937,0.0777357983406942,"47-2061","building trade certificate"
"312343","","",0,0,0,"47-2152","action"
"312345","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"47-2111","pole climbing certification"
"312390","green business certification inc.","green business certification inc.",0.235747923071504,0.352873389543459,0.119684110903423,"49-1011","business administration certification"
"312778","building performance institute","energy auditor",0.321736696319812,0.485222645466758,0.224600838270181,"35-1011","certified quality auditor"
"312840","air conditioning contractors of america","light commercial hvac design",0.150170972208725,0.224779668401391,0.0485638078489534,"43-6014","commercial applicators license"
"312901","association of boards of certification","certified operator class i",0.312254929636126,0.224779668401391,0.100980157347987,"35-1011","high capacity fossil fuel fired plant operator"
"312982","american society of plumbing engineers","certified plumbing design technician",0.0745392964589507,0.111572283874063,0.0119649620631954,"27-4012","certified pharmacy technician"
"312993","air conditioning contractors of america","instructor certification",0.173876079984821,0.220524133620159,0.0551652611585183,"47-2031","food handler certification"
"312994","international food service executives association","international food service executives association",0.301515030447563,0.361052193058125,0.156620522053018,"47-2031","food service certification"
